
1630098219.596681,3462,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '3462'}
1630098255.738828,3462,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '3462'}
1630098261.795296,3462,{'stage': 'tutorial', 'action': 'DID NOT consent to study', 'worker-id': '3462'}
1630102204.833009,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,412.01511134233,383.4445669807058,470.590165230124,691.2122400013707', 'worker-id': '3462'}
1630102205.62881,3462,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '3462'}
1630102208.767892,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,427.9141493159904,383.4599786419393,486.4835039617129,691.2122537523322', 'worker-id': '3462'}
1630102209.663764,3462,{'stage': 1, 'action': 'robot UAV2 is no longer idle', 'worker-id': '3462'}
1630102213.127696,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,452.18774259826995,388.6308417151293,494.395174685865,691.2122692221487', 'worker-id': '3462'}
1630102216.441828,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,480.8434825046558,410.603351793548,496.8296895406355,691.2122883752387', 'worker-id': '3462'}
1630102216.808265,3462,{'stage': 1, 'action': 'robot UAV1 is no longer idle', 'worker-id': '3462'}
1630102216.810563,3462,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '3462'}
1630102217.215735,3462,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '3462'}
1630102226.762774,3462,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '3462'}
1630102227.064783,3462,{'stage': 1, 'action': 'robot UAV4 is no longer idle', 'worker-id': '3462'}
1630102233.957861,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,538.9217164211938,511.63198331121936,497.37296963166574,691.2123562944631', 'worker-id': '3462'}
1630102236.325489,3462,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '3462'}
1630102238.260515,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.199612572321,524.065042091254,497.7905250203581,691.2123909396811', 'worker-id': '3462'}
1630102241.18382,3462,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '3462', 'stage': 1}
1630102244.222594,3462,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8657142857142858,0.7471428571428571]', 'worker-id': '3462', 'stage': 1}
1630102244.800725,3462,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '3462'}
1630102253.379799,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.2562712537288,524.5626374589946,498.22275429682895,691.212426721026', 'worker-id': '3462'}
1630102254.136514,3462,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '3462', 'stage': 1}
1630102261.2961,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.2849876625703,524.630602524452,498.27856790579284,691.2124534151675', 'worker-id': '3462'}
1630102267.212726,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.3039705563881,524.6472716401255,498.2928573328117,691.2124687501563', 'worker-id': '3462'}
1630102271.519135,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.3260235996878,524.6708278795202,498.31508864288435,691.2124937405923', 'worker-id': '3462'}
1630102272.328915,3462,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.1457142857142857,0.40714285714285714]', 'worker-id': '3462', 'stage': 1}
1630102272.776886,3462,{'stage': 1, 'action': 'robot UAV3 is idle', 'worker-id': '3462'}
1630102275.527133,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.3594599955627,524.7053897131043,498.34639986178166,691.2125119155053', 'worker-id': '3462'}
1630102275.957001,3462,{'stage': 1, 'action': 'robot UAV2 is no longer idle', 'worker-id': '3462'}
1630102281.262369,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.3906081738564,533.5072964751122,498.37929344321157,691.2125303744604', 'worker-id': '3462'}
1630102285.406153,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.4228184872945,569.0582770825441,498.41128600763403,691.212552525276', 'worker-id': '3462'}
1630102287.264882,3462,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '3462'}
1630102289.251845,3462,{'stage': 1, 'action': 'collected cache', 'worker-id': '3462'}
1630102289.385746,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.457123071612,611.7496301697756,498.44750674461324,691.2125718363062', 'worker-id': '3462'}
1630102297.377936,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.4862579777899,626.822381541377,498.47958529187144,691.2125877395497', 'worker-id': '3462'}
1630102301.267461,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.5199830490329,641.6641452800806,498.51417032089097,691.212607050693', 'worker-id': '3462'}
1630102306.541567,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.5494499744536,653.2948158224256,498.54224243425847,691.2126243739774', 'worker-id': '3462'}
1630102306.963786,3462,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '3462', 'stage': 1}
1630102308.63348,3462,{'stage': 1, 'action': 'robot UAV2 is no longer idle', 'worker-id': '3462'}
1630102311.434143,3462,{'action': 'deselect-vehicle', 'target': 'UAV4', 'worker-id': '3462', 'stage': 1}
1630102312.122486,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.5803752480741,656.2891173610103,498.57596805861834,691.2126416973173', 'worker-id': '3462'}
1630102312.123434,3462,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '3462', 'stage': 1}
1630102312.865688,3462,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8728571428571429,0.9885714285714285]', 'worker-id': '3462', 'stage': 1}
1630102314.353409,3462,{'stage': 1, 'action': 'robot UAV1 is idle', 'worker-id': '3462'}
1630102319.580215,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,539.5839222595445,665.8893211125829,498.58034642545726,691.2126539088842', 'worker-id': '3462'}
1630102320.044647,3462,{'stage': 1, 'action': 'robot UAV1 is no longer idle', 'worker-id': '3462'}
1630102324.04581,3462,{'stage': 1, 'action': 'robot UAV2 is idle', 'worker-id': '3462'}
1630102324.058895,3462,{'stage': 1, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,543.9577474976923,686.42736446932,498.58893597099495,691.2126752081904', 'worker-id': '3462'}
1630102624.550939,3462,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '3462'}
1630102682.980424,3462,{'stage': 'tutorial', 'action': 'Moving on from tutorial', 'worker-id': '3462'}
1630102687.839367,3462,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '3462', 'stage': 3}
1630102691.084256,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0,0,0,0', 'worker-id': '3462'}
1630102691.983639,3462,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7885714285714286,0.8985714285714286]', 'worker-id': '3462', 'stage': 3}
1630102691.99017,3462,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '3462'}
1630102693.451346,3462,{'stage': 3, 'action': 'robot UGV1 is no longer idle', 'worker-id': '3462'}
1630102693.476679,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:1.070593343731487,0,0,0,0,0,0,0', 'worker-id': '3462'}
1630102701.514322,3462,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8357142857142857,0.41]', 'worker-id': '3462', 'stage': 3}
1630102701.752923,3462,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '3462', 'stage': 3}
1630102701.754866,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:3.465770955200245,0,0,0,0,0,0,0', 'worker-id': '3462'}
1630102703.616753,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:11.684052455410495,2.388830846692255,0,0,0,0,0,0', 'worker-id': '3462'}
1630102703.890922,3462,{'action': 'deselect-vehicle', 'target': 'UGV1', 'worker-id': '3462', 'stage': 3}
1630102705.488848,3462,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630102706.927371,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8914285714285715,0.89]', 'worker-id': '3462', 'stage': 3}
1630102707.174174,3462,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '3462'}
1630102707.175336,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630102715.771031,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:41.61790419349103,2.541229334080377,0,0,0,0,0,0', 'worker-id': '3462'}
1630102716.161737,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:41.61790419349103,2.541229334080377,0,0,0,0,0,0', 'worker-id': '3462'}
1630102726.145485,3462,{'action': 'deselect-vehicle', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630102726.148056,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:43.88900466194693,4.885237020311295,0,0,0,0,0,0', 'worker-id': '3462'}
1630102726.296225,3462,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '3462', 'stage': 3}
1630102726.502319,3462,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.4714285714285714,0.9471428571428572]', 'worker-id': '3462', 'stage': 3}
1630102726.792955,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:43.88900466194693,4.885237020311295,0,0,0,0,0,0', 'worker-id': '3462'}
1630102726.869998,3462,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.48142857142857143,0.8014285714285714]', 'worker-id': '3462', 'stage': 3}
1630102727.178961,3462,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '3462'}
1630102727.616816,3462,{'stage': 3, 'action': 'robot UGV3 is no longer idle', 'worker-id': '3462'}
1630102727.620023,3462,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.10428571428571429,0.78]', 'worker-id': '3462', 'stage': 3}
1630102728.508726,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:89.19174974696679,46.49136441411636,0.5694862889208416,0,0,0,0,0', 'worker-id': '3462'}
1630102740.389184,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:100.98287376429397,57.62539822061277,4.014472298882568,0,0,0,0,0', 'worker-id': '3462'}
1630102741.064332,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:100.98287376429397,57.62539822061277,4.014472298882568,0,0,0,0,0', 'worker-id': '3462'}
1630102741.311614,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630102743.458992,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:179.79722568952857,57.62612548797519,81.21785923401983,0,0,0,0,0', 'worker-id': '3462'}
1630102755.965161,3462,{'action': 'deselect-vehicle', 'target': 'UGV3', 'worker-id': '3462', 'stage': 3}
1630102755.999869,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:189.7265928049415,57.62615848689644,91.15348378125435,0,0,0,0,0', 'worker-id': '3462'}
1630102756.104242,3462,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630102756.360582,3462,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.7671428571428571,0.8557142857142858]', 'worker-id': '3462', 'stage': 3}
1630102756.59425,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:189.7265928049415,57.62615848689644,91.15348378125435,0,0,0,0,0', 'worker-id': '3462'}
1630102756.999855,3462,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.7057142857142857,0.5614285714285714]', 'worker-id': '3462', 'stage': 3}
1630102757.171023,3462,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '3462'}
1630102757.862984,3462,{'stage': 3, 'action': 'robot UGV4 is no longer idle', 'worker-id': '3462'}
1630102758.765961,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:239.99401192296096,57.626191134899074,137.2497069244073,0.4686615873817327,0,0,0,0', 'worker-id': '3462'}
1630102758.869074,3462,{'action': 'deselect-vehicle', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630102771.519782,3462,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630102771.793905,3462,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV2', 'worker-id': '3462'}
1630102771.793134,3462,{'stage': 3, 'action': 'cache collected', 'cacheId': 3, 'worker-id': '3462'}
1630102771.96201,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:255.50864731608485,57.626191191721,150.03570738304023,3.3389817238411212,0,0,0,0', 'worker-id': '3462'}
1630102772.154659,3462,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630102772.639024,3462,{'action': 'deselect-vehicle', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630102772.748958,3462,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630102772.75198,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:255.50864731608485,57.626191191721,150.03570738304023,3.3389817238411212,0,0,0,0', 'worker-id': '3462'}
1630102773.051065,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.6414285714285715,0.9942857142857143]', 'worker-id': '3462', 'stage': 3}
1630102773.456477,3462,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '3462'}
1630102773.460298,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630102773.612561,3462,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '3462'}
1630102773.702308,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:255.50905934720018,57.639845772334915,187.98508184379236,41.543353909935774,0,0,0,0', 'worker-id': '3462'}
1630102789.534548,3462,{'action': 'deselect-vehicle', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630102789.587264,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:255.5091044982029,60.1084930139826,204.33247688701164,58.257765648008046,0,0,0,0', 'worker-id': '3462'}
1630102789.677572,3462,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '3462', 'stage': 3}
1630102789.932432,3462,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8842857142857142,0.39571428571428574]', 'worker-id': '3462', 'stage': 3}
1630102790.341067,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:255.5091044982029,60.1084930139826,204.33247688701164,58.257765648008046,0,0,0,0', 'worker-id': '3462'}
1630102800.184941,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:255.5091044982029,60.1084930139826,204.33247688701164,58.257765648008046,0,0,0,0', 'worker-id': '3462'}
1630102800.325629,3462,{'stage': 3, 'action': 'robot UGV1 is no longer idle', 'worker-id': '3462'}
1630102800.327413,3462,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '3462'}
1630102800.900484,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:266.32487303766493,120.01191812195708,265.0513238618491,121.59493131265056,0,0,0,0', 'worker-id': '3462'}
1630102801.237025,3462,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '3462'}
1630102801.239299,3462,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '3462'}
1630102803.446181,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:266.3254679634228,182.85160466711915,265.051564519655,122.5589759996752,0,0,0,0', 'worker-id': '3462'}
1630102807.608831,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630102808.457936,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:266.32550822136375,206.69403556829835,265.0515812246541,123.44130713247792,0,0,0,0', 'worker-id': '3462'}
1630102817.41308,3462,{'action': 'deselect-vehicle', 'target': 'UGV1', 'worker-id': '3462', 'stage': 3}
1630102817.544292,3462,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630102817.547505,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.61,0.9757142857142858]', 'worker-id': '3462', 'stage': 3}
1630102817.672672,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:266.32551157751215,206.7434731827555,265.05158254982933,124.27252401663442,0,0,0,0', 'worker-id': '3462'}
1630102817.789076,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630102824.527958,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:266.3255143163446,206.77039868099993,265.0515836319004,127.77339339157254,0,0,0,0', 'worker-id': '3462'}
1630102825.525874,3462,{'action': 'deselect-vehicle', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630102825.604161,3462,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '3462', 'stage': 3}
1630102825.736031,3462,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.89,0.38571428571428573]', 'worker-id': '3462', 'stage': 3}
1630102826.018206,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:266.3255143201137,206.77567999546278,265.05158363339075,127.88725640883726,0,0,0,0', 'worker-id': '3462'}
1630102826.322275,3462,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '3462'}
1630102826.470458,3462,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '3462', 'stage': 3}
1630102826.473053,3462,{'stage': 3, 'action': 'robot UGV1 is no longer idle', 'worker-id': '3462'}
1630102832.153283,3462,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.09,0.7757142857142857]', 'worker-id': '3462', 'stage': 3}
1630102832.484393,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:276.6751909376252,206.77713644377573,265.05158364990393,129.96086243001417,0,0,0,0', 'worker-id': '3462'}
1630102833.079198,3462,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '3462'}
1630102833.080385,3462,{'stage': 3, 'action': 'robot UGV3 is no longer idle', 'worker-id': '3462'}
1630102833.082896,3462,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '3462'}
1630102833.449684,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:279.981523130572,206.7771385937383,276.6646108237356,131.02501229699055,0,0,0,0', 'worker-id': '3462'}
